0.11	-0.0011698	-0.0013835	-0.0015971	-0.0015157	-0.0013733	-0.0012716	-0.0010986	-0.0013021	-0.0013021	-0.0011292	-0.0016683	-0.0016683	-0.0011699	-0.0012614	-0.001414	-0.0012512	-0.0012919	-0.00088502	-0.00082398	-0.00080364	-0.00097657	-0.00066122	-0.001119	-0.00055949	-0.00068156	2.0345e-05	5.0863e-05	-0.00059001	-0.0001119	-5.0863e-05	0.00021362	-0.00026449	-0.00027466	0.0005188	6.1036e-05	0.00020345	-0.00045777	-0.00095623	-0.00062053	-0.000295	0.00019328	-0.00021362	-0.00034587	-0.00046794	0.00017293	-0.0002238	-0.0007426	-0.00060018	-0.00062053	-0.0011393
0.12	-0.0011495	-0.00094605	-0.0012411	-0.0017395	-0.0013936	-0.0012817	-0.0013835	-0.0013733	-0.0012614	-0.00091553	-0.0016378	-0.0010986	-0.0014242	-0.0011597	-0.0012614	-0.0010274	-0.00083415	-0.0014445	-0.00096639	-0.00075277	-0.00073243	-0.00076294	-0.00084432	-0.0007426	-0.00037639	0.00012207	-0.00019328	-0.00024414	4.069e-05	-1.3333e-10	0.00017293	0.00027466	0.00015259	0.00015259	0.00079346	-6.1036e-05	-0.00067139	0.00038656	1.0173e-05	-0.00017293	-0.00041708	-0.00024414	-0.00052897	-0.00035604	-0.00060018	-0.00025431	-0.0005188	-0.00032552	-0.00034587	-0.00054932
0.13	-0.0012614	-0.0012105	-0.0014648	-0.0016073	-0.0018005	-0.0014547	-0.0010885	-0.0014445	-0.00091553	-0.00098674	-0.0017599	-0.0014649	-0.00080363	-0.0009664	-0.0014954	-0.0014445	-0.00094605	-0.0013631	-0.00092571	-0.0009664	-0.00075277	-0.00072225	-0.00096639	-0.0010579	-0.00071208	-0.00041708	-0.00024414	4.069e-05	-4.069e-05	0.00014242	0.00050863	0.00025431	0.000295	-0.00023397	0.00028483	1.0173e-05	3.0517e-05	0.00037639	-0.00025431	-0.00029501	-0.00070191	-0.00044759	0.00018311	-0.00043742	-0.0013021	-0.000295	-0.0007426	-0.00033569	-6.1036e-05	-0.0011088
0.14	-0.00072225	-0.0013123	-0.0013733	-0.0016276	-0.0017395	-0.0016276	-0.0010071	-0.0018819	-0.0012512	-0.0014547	-0.00099691	-0.00118	-0.0011292	-0.0008545	-0.0012207	-0.0013936	-0.0010986	-0.0010885	-0.00091553	-0.0010173	-0.00097657	-0.00052897	-0.00055949	-0.00076294	-0.00064087	-0.00017293	-0.0001119	-0.00039673	0.00012207	0.00035604	-4.0691e-05	-0.00018311	6.1035e-05	-0.00025431	0.00024414	0.00030518	0.00028483	0.00019328	-9.1553e-05	-6.1036e-05	-9.1553e-05	-0.00052898	-0.0007426	-0.00059001	-0.0012716	-0.00041708	-0.00079346	-0.0010376	-0.00060018	-0.00087484
0.15	-0.00097657	-0.0012817	-0.0012817	-0.0013326	-0.0016886	-0.0010885	-0.0016276	-0.0012004	-0.0011902	-0.0015157	-0.0012919	-0.0014343	-0.00050863	-0.0012411	-0.0013428	-0.0013733	-0.0011597	-0.0011902	-0.0011088	-0.00094605	-0.0010478	-0.0010376	-0.00079346	-0.00078329	-0.00048828	-0.00021362	-0.00034587	-0.00045777	-0.00026449	-0.00034587	-0.00017293	-0.00016276	0.0002238	0.0002238	0.00019328	0.00021362	-0.00017293	0.00043742	0.0001119	-0.00068156	0.00015259	8.1381e-05	-0.00075277	-0.00046794	-0.00081381	-0.00015259	-0.00035604	0.00014242	-0.00010173	-0.00077312
0.16	-0.0010478	-0.0014242	-0.0010885	-0.0014547	-0.001414	-0.0018209	-0.0014852	-0.0011393	-0.0011699	-0.00089519	-0.0018616	-0.0010478	-0.0012004	-0.0016581	-0.0012512	-0.0012004	-0.001119	-0.0015361	-0.00077312	-0.0010783	-0.00071208	-0.0010173	-0.00091553	-0.00082398	-0.00067139	-6.1036e-05	5.0863e-05	-0.00015259	0.00031535	7.1208e-05	-0.00017293	1.0173e-05	-1.0173e-05	-8.1381e-05	0.00020345	0.00015259	-6.1035e-05	0.00050863	-6.6667e-11	-0.00012207	-0.00049846	8.138e-05	-0.0003357	-0.00053915	-0.00075277	-0.00041708	-0.00072225	-0.00075277	-0.0008545	-0.00055949
0.17	-0.00090536	-0.0011393	-0.0013224	-0.0018107	-0.0016378	-0.0014954	-0.0018819	-0.0016581	-0.001353	-0.0012716	-0.0014954	-0.0012105	-0.00092571	-0.00076295	-0.00089519	-0.0014038	-0.0011495	-0.0009664	-0.00057984	-0.00095623	-0.0005188	-0.0010885	-0.00056966	-0.0010274	-0.00032552	0.00018311	-0.00035604	-0.00014242	-0.00010173	0.00025431	-0.00013224	-5.0863e-05	-0.0001119	7.1208e-05	-3.0518e-05	-0.00015259	-0.00023397	-0.00017293	-0.00045777	-0.00048828	-0.00044759	0.00012207	-0.00037639	-0.00028483	-0.00061036	-0.00032552	-0.00054932	-0.00087484	-0.00021362	-0.0010885
0.18	-0.0012716	-0.0013021	-0.001414	-0.0016073	-0.00072225	-0.00091553	-0.0015157	-0.0015869	-0.0014343	-0.0011902	-0.0015564	-0.0010783	-0.0010173	-0.0010783	-0.0011902	-0.00091553	-0.0014343	-0.0016886	-0.0012411	-0.00065104	-0.00087484	-0.00078329	-0.00038656	-0.00083415	-0.00025431	-5.0863e-05	-5.0863e-05	-0.00018311	-0.00010173	-1.0172e-05	-0.00032552	4.069e-05	0.00019328	0.00037639	-0.00030518	0.00018311	-9.1553e-05	-0.00034587	-7.1208e-05	-0.0001119	-9.1553e-05	-0.00016276	-0.00060018	-0.00036621	-6.1035e-05	-0.00057984	-0.00018311	0.00023397	-0.00065105	-0.0006307
0.19	-0.0010681	-0.0015971	-0.0014547	-0.001709	-0.0019023	-0.0016276	-0.0012105	-0.0014649	-0.0015666	-0.0013733	-0.0015767	-0.001414	-0.0014343	-0.0010986	-0.001414	-0.0011088	-0.00094605	-0.0011495	-0.0013631	-0.0008545	-0.00071208	-0.00075277	-0.00077312	-0.00084433	-0.00043742	0.00028483	-0.00048828	-0.00014242	-0.00010173	2.0345e-05	-9.1554e-05	-0.00016276	-2.0345e-05	-0.00027466	0.00028483	5.0863e-05	-0.00021362	7.1208e-05	-0.00013224	-0.00014242	3.0518e-05	4.069e-05	-3.0518e-05	-0.00042725	-4.069e-05	-0.00031535	-0.00045777	-0.00084432	-0.00078329	-0.00030518
0.2	-0.00093588	-0.00083416	-0.0016683	-0.0015666	-0.0018514	-0.0014954	-0.0013428	-0.0012309	-0.0013326	-0.0013631	-0.0015564	-0.001414	-0.0008545	-0.0014242	-0.001119	-0.0010783	-0.0011088	-0.00080363	-0.00099691	-0.00091553	-0.00057984	-0.00089519	-0.00062053	-0.00066122	-0.00034587	0.00019328	-0.00030518	0.00021362	5.0862e-05	0.00026449	-0.00039673	-0.00024414	-7.1208e-05	-0.00021362	-1.0172e-05	0.00025431	0.00019328	-4.069e-05	-0.00023397	0.00010173	6.1036e-05	-0.00027466	-0.00052897	-0.00031535	-0.00026449	-0.00028483	-0.00050863	-0.00020345	-0.00050863	-0.00070191
0.21	-0.00083415	-0.0012411	-0.0012004	-0.001709	-0.0015157	-0.0015767	-0.0010986	-0.0014547	-0.001353	-0.0011597	-0.0012004	-0.0011495	-0.00087484	-0.0011902	-0.00080363	-0.00087484	-0.0012105	-0.0012716	-0.00059001	-0.0012716	-0.00052897	-0.00041708	-0.0011597	-0.00052897	-0.00032552	-0.00036621	-0.00015259	9.1553e-05	-5.0863e-05	0.0001119	-0.00016276	0.00014242	-0.00016276	-0.00020345	-0.00030518	-0.00013224	-7.1208e-05	0.00023397	-4.069e-05	-0.0001119	6.1034e-05	-0.00031535	-0.000295	-0.0004069	-0.00087484	-0.0001119	-0.00035604	-6.1035e-05	-0.00044759	-0.00062053
0.22	-0.00070191	-0.0011495	-0.0013428	-0.0016276	-0.0017395	-0.0012207	-0.0010376	-0.00093588	-0.0011495	-0.00082398	-0.0011597	-0.0011698	-0.0011495	-0.00090536	-0.0014954	-0.00089518	-0.0012207	-0.00066122	-0.0009664	-0.00088501	-0.00077312	-0.00064087	-0.00068156	-0.00048828	-0.0010681	0.00047811	-0.00012207	-0.00024414	-0.00041708	-0.00027466	-8.1381e-05	-0.00013224	0.0001119	8.1381e-05	-0.00013224	-0.00024414	0.00012207	0.00013224	-0.00046794	-0.00020345	-0.00035604	-7.1208e-05	-0.00015259	-0.00023397	-1.0173e-05	-0.00032552	-0.00052897	-0.0006307	-0.0005188	-0.00030518
0.23	-0.0010274	-0.0010986	-0.0011902	-0.00094605	-0.0014649	-0.0014343	-0.0013123	-0.0014954	-0.0014038	-0.0015666	-0.0012716	-0.0017802	-0.0015768	-0.00094605	-0.0015564	-0.0012919	-0.0015055	-0.00071208	-0.00066122	-0.00066122	-0.00028483	-0.00075277	-0.0011495	-0.00067139	-0.00037639	-3.0518e-05	0.00010173	-0.00045777	-0.00020345	-4.069e-05	-0.00025431	-0.0004476	7.1208e-05	-0.00015259	-3.0517e-05	-0.00021362	-0.0006307	0.00016276	-0.00016276	-6.1035e-05	-0.00037639	-0.00056966	-0.00025432	-0.00075277	-0.0001119	-0.00034587	-0.0008545	-0.00054932	-0.00028483	-0.00034587
0.24	-0.00079346	-0.0013835	-0.0015564	-0.0013835	-0.0016988	-0.0016581	-0.001475	-0.0011292	-0.0012411	-0.0016887	-0.0014242	-0.0013835	-0.0013123	-0.0008545	-0.0013224	-0.0014343	-0.00083415	-0.0013224	-0.00071208	-0.0010885	-0.00080364	-0.00068156	-0.00072226	-0.00050863	-0.00060018	-3.0518e-05	-0.00027466	-6.1035e-05	3.0518e-05	-6.1035e-05	-0.00025432	0.00018311	-0.00028483	1.0173e-05	5.0863e-05	-0.00028483	6.1036e-05	-2.0345e-05	3.0518e-05	-0.00055949	-1.0173e-05	-0.00053915	-0.00047811	-0.0003357	-0.00046794	2.0345e-05	-0.00064087	-0.00075277	-0.00061036	-0.00068156
0.25	-0.00098674	-0.0014649	-0.001414	-0.001119	-0.0015361	-0.0013021	-0.0015666	-0.0014242	-0.0010681	-0.0012411	-0.00177	-0.001648	-0.0013428	-0.0011292	-0.0014038	-0.0011597	-0.0012512	-0.00078329	-0.00098674	-0.0010376	-0.0005188	-0.00082398	-0.00057984	-0.0012105	-0.00079346	-4.069e-05	-0.00025431	-0.00017293	1.3333e-10	0.00021362	-0.00048828	7.1208e-05	-7.1208e-05	-0.00016276	2.0345e-05	5.0863e-05	-0.0002238	0.00050863	-0.00012207	-0.00037639	-0.00021362	-0.00012207	-0.00050863	-1.0173e-05	-0.00041708	-0.00037639	-0.00055949	-0.00036621	-0.00066122	-0.00045777
0.26	-0.0010885	-0.0014038	-0.0010579	-0.0015666	-0.0010885	-0.0018616	-0.0016683	-0.00118	-0.0010376	-0.0016174	-0.0018616	-0.0012512	-0.0012716	-0.0011393	-0.0010885	-0.0013631	-0.0012919	-0.0009664	-0.00089519	-0.00078329	-0.00061036	-0.00052898	-0.00088501	-0.00043742	-0.00052898	-0.00016276	-0.00028483	-0.000295	-0.00019328	0.00032552	-0.00013224	6.1035e-05	-0.0003357	0.00013224	-0.00039673	0.00016276	-0.00041708	0.00024414	-0.00038656	5.0863e-05	0.00030518	-0.00015259	-0.00042725	-0.00046794	-0.00028483	-0.00039673	-0.00043742	-0.00064087	-0.00030518	-0.00049846
0.27	-0.00091553	-0.0010478	-0.0011393	-0.0014343	-0.0018311	-0.0011495	-0.001119	-0.0018921	-0.0014954	-0.001414	-0.0021159	-0.001414	-0.0015361	-0.0010986	-0.0010783	-0.0014547	-0.00078329	-0.0013021	-0.00081381	-0.00079346	-0.00046794	-0.00067139	-0.00082398	-0.00057984	-0.00061036	5.0863e-05	-0.00026449	-0.00059001	-0.00042725	0.0003357	-0.00027466	5.0863e-05	-0.00048828	0.00023397	0.00014242	0.0001119	-0.00027466	4.0691e-05	-0.00014242	-0.00016276	-0.00019328	-0.00044759	-0.00055949	-0.00056966	-0.00031535	-0.00061036	-0.00025431	-0.00021362	-0.00061035	-0.00060018
0.28	-0.00080364	-0.00089519	-0.0013733	-0.0016683	-0.0020752	-0.0013021	-0.00118	-0.0015259	-0.0011902	-0.0013224	-0.0015564	-0.0015767	-0.0012105	-0.0012004	-0.0012004	-0.0013733	-0.0011292	-0.00090536	-0.00076294	-0.0012919	-0.001119	-0.00060018	-0.00082398	-0.00027466	-0.00069173	0.00031535	-0.00064087	-9.1553e-05	-0.00024414	5.0863e-05	-0.00032552	-7.1208e-05	0.0001119	0.00032552	-2.0345e-05	-0.0003357	-0.00010173	1.0173e-05	-0.00026449	-1.0173e-05	-0.00083415	-3.0518e-05	-0.0003357	-6.1036e-05	-0.00061035	-0.00054932	-0.00054932	-0.00018311	-0.00043742	-0.00077312
0.29	-0.00082398	-0.0013631	-0.0015157	-0.001943	-0.0015055	-0.0013835	-0.0011597	-0.0012004	-0.0010783	-0.0013326	-0.0016378	-0.001475	-0.00092571	-0.0013021	-0.0015768	-0.00083415	-0.00086467	-0.00096639	-0.00081381	-0.0010173	-0.00027466	-0.0009257	-0.0011698	-0.00072225	-0.00053915	0.00023397	-0.00014242	-0.00042725	0.00014242	-0.00024414	0.0004069	0.00014242	8.138e-05	-0.00014242	-0.00016276	-0.00049846	0.00010173	0.00052897	-0.00020345	-0.00020345	-0.00028483	-4.069e-05	-0.00061036	-0.00010173	0.0002238	-0.00059001	-0.00038656	-0.00014242	-8.1381e-05	-0.00043742
0.3	-0.00118	-0.00099692	-0.0018412	-0.0017192	-0.0017293	-0.0014852	-0.0012411	-0.0016785	-0.0012411	-0.0010579	-0.0014547	-0.0015259	-0.0010478	-0.00083415	-0.0015157	-0.001353	-0.0010885	-0.00094605	-0.00064087	-0.00096639	-0.0011088	-0.00055949	-0.0010783	-0.00099691	-0.00070191	0.00023397	-0.00032552	-0.00020345	-0.00021362	6.1035e-05	-0.00023397	7.1208e-05	0.00030518	0.00014242	3.0517e-05	0.00018311	-0.00013224	0.00016276	-0.00019328	-0.00024414	-0.00037639	-0.00018311	-0.00030518	0.00031535	6.1035e-05	-0.00020345	-0.00034587	-0.00035604	-0.00060018	-0.00035604
0.31	-0.00095622	-0.0010783	-0.0015462	-0.0017904	-0.0012512	-0.0013733	-0.0015259	-0.0013835	-0.00073243	-0.0010579	-0.0013021	-0.001414	-0.0015564	-0.0010274	-0.0016988	-0.0013936	-0.00093588	-0.00091553	-0.001475	-0.00098674	-0.00043742	-0.00031535	-0.00098674	-0.00038656	-0.0005188	-0.00026449	-0.00036621	0.00013224	-0.00015259	-0.00025431	-0.00014242	-4.069e-05	-0.00020345	0.00018311	0.00028483	6.6667e-11	-0.00038656	0.00065104	-3.3333e-10	-0.0006307	-0.00028483	-0.00014242	-0.00016276	-8.1381e-05	-0.00048829	-0.0005188	-0.00060018	-0.00023397	-0.00017293	-0.00061035
0.32	-0.0010986	-0.00090536	-0.001414	-0.0016073	-0.0013835	-0.001353	-0.0016988	-0.0015768	-0.0011292	-0.0011292	-0.0012919	-0.0015768	-0.0013224	-0.0013936	-0.0013428	-0.0013835	-0.00090536	-0.0012004	-0.00080363	-0.00098674	-0.00047811	-0.00093588	-0.00059001	-0.00059001	-0.00032552	-0.00054932	2e-10	5.0863e-05	-0.00028483	7.1209e-05	8.138e-05	-9.1553e-05	-0.00019328	-0.00017293	0.00024414	-0.00021362	0.00010173	-0.00031535	1.0173e-05	-0.00030518	1.0173e-05	-0.00041708	7.1208e-05	-9.1553e-05	-0.00055949	-0.00025431	-0.00027466	-0.00059001	-0.0006307	-0.00084432
0.33	-0.0010681	-0.001414	-0.001414	-0.0014852	-0.0017497	-0.001119	-0.00118	-0.0015971	-0.0013224	-0.0010885	-0.001475	-0.0012716	-0.0011495	-0.0010986	-0.0013835	-0.0012207	-0.0012411	-0.00093588	-0.00076295	-0.00094605	-0.00057984	-0.00083415	-0.0010885	-0.00037639	-0.00087484	3.0518e-05	-0.0003357	0.0001119	-2.0345e-05	0.00044759	-0.00024414	0.00030518	-4.0691e-05	-0.00024414	0	-0.00014242	-0.00039673	-0.00025431	-4.069e-05	-0.00010173	-0.00028483	-0.0004069	-0.00016276	-8.138e-05	-0.00031535	-0.000295	-0.00060018	-0.00014242	-0.00048828	-0.00047811
0.34	-0.00076294	-0.0012512	-0.001648	-0.0013428	-0.0011495	-0.00177	-0.001119	-0.0012309	-0.0015462	-0.0014852	-0.0015869	-0.00059001	-0.00084432	-0.00097657	-0.0013021	-0.0014242	-0.00059001	-0.00077312	-0.0010376	-0.0010173	-0.00041708	-0.00050863	-0.00072225	-0.00013224	-0.00041708	-0.00019328	3.0518e-05	-0.00031535	-0.00031535	-0.00016276	0.00021362	-4.0691e-05	-0.00031535	3.0517e-05	-0.00036621	-0.0004069	-0.00010173	0.0006307	-0.00020345	0.00015259	-0.00030518	-6.1035e-05	-0.00049846	-0.00028483	-4.0691e-05	-0.00060018	-0.000295	0.000295	-0.00060018	-0.00088501
0.35	-0.00079346	-0.0010478	-0.0012411	-0.0016378	-0.0016581	-0.0016683	-0.0011495	-0.00094605	-0.0012309	-0.0013835	-0.0015157	-0.00097657	-0.00093588	-0.0011495	-0.0013428	-0.0013936	-0.0011292	-0.0012919	-0.0012817	-0.00089519	-0.00066122	-0.0011393	-0.00088501	-0.00066122	-0.00050863	5.0863e-05	-0.00019328	0.00020345	-0.0004069	0.00032552	0.00019328	2.0345e-05	-0.00031535	-9.1553e-05	-0.00015259	-0.0002238	0.00012207	0.0001119	-0.00038656	-0.00026449	-1.0173e-05	-8.1381e-05	-0.00057984	-0.00030518	-0.00037639	-0.00073243	-0.0004069	-0.00035604	-0.00073242	-0.00047811
0.36	-0.00095622	-0.0011292	-0.0010986	-0.0013224	-0.0013936	-0.0015564	-0.0013733	-0.0012614	-0.0011292	-0.001475	-0.0016073	-0.0009664	-0.0011597	-0.0010885	-0.0014547	-0.0017802	-0.0010173	-0.0010579	-0.00089519	-0.0010885	-0.00036621	-0.0010071	-0.00070191	-0.00075277	-0.00049846	-0.00013224	-0.00032552	6.1035e-05	-0.00048828	-0.00028483	-0.00050863	-0.00066122	-8.1381e-05	-0.00031535	0.00036621	0.00034587	0.00019328	-0.00041708	-0.00014242	-0.0001119	-8.1381e-05	0.00012207	-0.00073243	1.0173e-05	-0.00072226	-0.00045777	-0.00056966	-0.00029501	-0.00035604	-0.00046794
0.37	-0.0010173	-0.00095622	-0.0012411	-0.0015462	-0.0017192	-0.0011088	-0.0012817	-0.0012919	-0.0012817	-0.0014648	-0.0016988	-0.00090536	-0.0012105	-0.00099691	-0.0011292	-0.0014242	-0.0012004	-0.0013123	-0.0014445	-0.0013021	-0.00089519	-0.0012716	-0.00076294	-0.0013326	-0.00042725	0.0004069	-0.00013224	-0.00030518	-0.00035604	-0.00037639	-0.00012207	-0.00047811	0.00016276	-0.00035604	4.069e-05	0.00015259	0.00018311	3.0518e-05	-6.1035e-05	-0.00014242	-0.00046794	-0.00075277	-0.00012207	-8.1381e-05	-0.00043742	-0.00030518	-0.00042725	-0.00052897	-0.00014242	-0.00062053
0.38	-0.00068156	-0.0010885	-0.0011088	-0.0011393	-0.0014852	-0.001475	-0.0010071	-0.0014954	-0.0012105	-0.0014852	-0.0014343	-0.0010885	-0.00095622	-0.0011902	-0.0018107	-0.0013326	-0.00094605	-0.00066122	-0.00098674	-0.00060018	-0.00082398	-0.00070191	-0.0010986	-0.0009664	-0.0004069	-3.0518e-05	-0.00035604	4.069e-05	0.00033569	-0.00034587	-9.1553e-05	-9.1553e-05	-4.069e-05	-0.0003357	0.000295	-0.00032552	-0.00015259	9.1553e-05	-0.00043742	-0.00028483	-0.00035604	-0.00118	-0.00016276	-0.00017293	-0.00060018	-0.00038656	-0.00067139	-0.00043742	-0.00047811	-0.00091553
0.39	-0.00086467	-0.0011495	-0.001353	-0.0015462	-0.0020345	-0.0014547	-0.0013733	-0.0018412	-0.0015768	-0.00083415	-0.0018412	-0.00098674	-0.0011597	-0.0015666	-0.0014445	-0.0012817	-0.0010783	-0.00066122	-0.00064087	-0.00066122	-0.0008545	-0.0014343	-0.00061036	-0.00046794	-0.00077312	-0.00047811	-0.00012207	-0.00026449	-0.00039673	0.00015259	0.00025431	-0.00012207	-0.00025431	-9.1553e-05	0.00012207	8.138e-05	-8.1381e-05	0.00015259	-0.00041708	-5.0863e-05	-0.000295	-0.0001119	-2.0345e-05	-0.00042725	-0.00076294	-0.00056966	-0.00037639	-0.00014242	-0.00097656	-0.00050863
