Time (ps),-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,-0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,110.0
0.010000,0.877000,0.892666,0.526667,0.783334,0.833666,0.948000,0.761000,0.630667,0.706000,0.929666,0.838000,0.891000,0.942000,0.590000,0.899000,0.751000,0.860666,0.872666,0.939667,0.923333,0.742000,1.011000,0.997000,1.098667,1.330667,1.003333,0.974333,0.827666,0.787000,0.923333,1.027333,1.000666,1.119000,0.979334,1.188334,1.115333,1.078666,1.080000,0.998666,1.094334,1.033667,1.094334,0.997333,1.125000,0.919334,1.203000,1.011000,1.255334
0.020000,0.864667,0.950000,0.826000,0.793666,0.787667,0.806000,0.889334,0.797666,0.946333,0.827667,0.702000,0.980333,0.881000,0.551000,0.801667,1.054000,0.911000,1.125333,1.015667,1.139333,0.954000,0.974667,0.917333,0.972667,1.086333,0.815667,0.966666,1.044000,0.783333,0.917667,0.769000,0.754667,1.062333,1.037667,1.060334,1.123000,0.960334,0.980667,1.064000,1.035667,1.143333,1.111000,0.987000,0.946000,1.037334,1.153667,1.166000,1.056000
0.030000,0.775333,0.799666,0.722334,0.826000,0.710000,0.841666,0.938000,0.954333,0.929667,0.944000,0.976667,0.887000,0.818333,0.587667,0.893000,0.805667,0.939667,0.862667,0.856667,0.838334,1.232667,0.854667,1.066000,1.013000,1.119000,0.910000,0.938333,1.209000,0.960333,1.015334,0.948000,1.105000,0.978667,1.066333,1.080333,1.084334,1.003000,0.988666,1.074666,1.025667,0.942000,1.101000,0.907333,1.001000,0.958667,1.080000,1.011000,1.072333
0.040000,0.824333,0.593667,0.869000,0.860667,0.726334,0.903333,0.917666,0.972333,0.893000,0.870667,0.839667,0.913000,0.834000,0.793334,0.734334,0.874667,0.885334,0.909667,0.933666,0.736666,0.732333,0.699667,1.178000,0.944000,1.097000,0.976333,0.785334,1.066000,1.021334,1.139334,1.065666,0.972334,0.928000,1.106667,0.870666,1.119000,0.929667,1.198334,1.100666,1.119334,0.915333,1.103000,1.103000,1.080000,1.184000,1.200334,1.056000,0.744333
0.050000,0.805333,0.917333,0.716334,0.811667,0.933667,0.821667,0.873000,0.663000,0.787334,0.681333,0.783333,0.830000,0.885000,0.614333,0.972000,0.970334,0.850333,0.785333,1.037334,0.789000,0.883334,0.879000,0.933667,0.925667,0.944333,0.832000,1.188000,0.940000,0.754667,0.891000,0.944334,0.919333,0.915666,0.978667,0.923333,1.125333,0.866667,1.082334,1.078333,1.178000,0.943667,0.968333,1.072000,1.039667,1.036000,1.129000,1.094334,1.021333
0.060000,0.818333,0.828333,0.655333,0.838333,0.966666,0.755000,0.860334,0.850333,1.053667,0.818000,0.852333,0.980333,0.874667,0.787334,0.974334,0.901333,0.732667,0.736334,0.986667,0.901334,0.923666,0.717666,1.011000,0.645000,1.029333,0.891334,0.954000,1.043667,0.728667,1.050000,0.927667,0.808000,0.946000,0.913666,1.049667,1.032000,1.096333,0.986667,0.999333,1.161667,0.980666,0.999000,0.942334,0.944333,0.799333,1.119000,1.121334,1.229000
0.070000,0.710333,0.928000,0.867000,0.870667,0.822000,0.824000,0.962333,0.791000,0.907334,0.750333,0.791000,0.824000,0.925333,0.707667,0.867000,0.923667,0.830333,0.860667,1.127333,0.840333,0.954000,0.954333,0.942000,0.884666,0.953667,0.932000,0.811666,0.915334,0.742334,1.155333,1.080667,0.991000,1.023000,1.056333,1.080333,1.037666,1.025333,1.060000,1.104666,1.200000,0.956667,1.047666,1.106667,1.105000,0.999334,0.990667,1.169333,1.147666
0.080000,0.903333,0.840333,0.612333,0.846334,0.661333,0.970334,0.728666,0.938333,0.901334,0.856333,0.852333,1.076667,1.031000,0.822000,0.889000,0.939667,0.909667,1.043666,1.064000,0.694000,0.891333,0.728000,1.006666,0.876667,0.936000,0.815667,1.087000,0.812000,0.895334,1.080000,0.946000,0.995000,0.917333,1.100334,1.100333,0.924000,1.070333,1.068333,1.041667,1.178333,0.933666,1.076333,1.060000,1.068000,1.078333,1.053666,1.043666,1.231667
0.090000,0.836334,0.764667,0.726000,0.934000,0.724333,0.999000,0.783333,0.854667,0.659000,0.844333,0.724000,0.700000,0.860333,0.876667,0.858666,0.989000,0.852000,0.926000,0.911333,0.787333,0.879000,0.830000,0.734334,0.636333,0.885333,0.877000,0.956000,0.933667,0.941666,0.956333,1.000667,1.015667,1.013000,1.017000,1.127333,1.049667,1.004666,1.109000,1.107000,0.990667,1.076334,1.078333,0.817667,1.129666,1.036000,1.281667,1.023667,1.180333
0.100000,0.777333,0.823667,0.854666,0.748667,0.687667,0.933667,0.810333,0.950334,0.974000,0.675333,0.872667,0.830000,1.044000,0.882667,0.916000,0.984666,1.135666,0.781333,0.899000,0.870667,0.846333,1.043666,0.948334,0.938000,0.777000,0.850667,0.941667,0.877000,1.019000,1.092666,0.838000,1.029667,1.088333,0.962667,1.200333,1.047666,0.909334,1.039333,1.107000,1.064333,1.093000,1.086333,1.054000,1.036000,1.086333,1.196333,1.049667,1.090333
0.110000,0.714333,0.791666,0.755000,0.657334,0.880666,0.744667,0.805333,0.903000,0.590333,0.807667,0.962000,1.011334,0.897334,0.911334,0.781333,0.787666,0.810000,0.834667,0.966334,0.948333,0.999000,0.726333,0.693667,0.960333,1.027334,0.813666,1.039333,1.210667,0.958000,1.053666,0.828000,0.879000,1.015333,1.088333,1.113000,0.954667,1.076000,1.086667,1.194333,1.155334,1.010667,0.950333,0.889333,1.033667,1.166000,1.090333,1.048000,0.944000
